Time Stamp,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,total_load
2022-07-21 04:00:00+00:00,1792.053657142857,2069.439557142857,946.5449714285714,1458.2664857142859,1460.3059785714286,3368.576285714286,1000.96745,420.5609214285714,7791.966785714286,647.53025,1941.354564285714,22897.566907142857
2022-07-21 05:00:00+00:00,1707.4173916666666,2024.26135,894.0874083333333,1379.364425,1345.8782333333334,3108.9869083333338,955.9029166666666,399.229,7435.702016666666,639.3454666666667,1844.7600416666667,21734.935158333334
2022-07-21 06:00:00+00:00,1639.847575,1963.302125,845.173875,1311.2129416666667,1260.8943833333333,2927.5939,914.1511333333333,381.92861666666664,7161.141341666666,635.5717333333333,1772.4794083333334,20813.297033333332
2022-07-21 07:00:00+00:00,1608.6000166666665,1913.1025,811.36155,1261.8530333333333,1200.851775,2802.90525,904.8147416666667,362.27589166666667,6990.825966666667,655.4723,1738.1350083333334,20250.198033333334
2022-07-21 08:00:00+00:00,1590.5736833333333,1892.9581416666667,791.1651,1243.3607916666667,1171.3604833333334,2740.3361,900.6786583333333,356.1225166666666,6948.007875,657.1336833333334,1724.3177666666668,20016.0148
2022-07-21 09:00:00+00:00,1608.4630666666665,1944.616075,785.2285333333333,1267.1697,1164.7253,2760.6965999999998,915.3309083333334,383.40675000000005,7089.599916666666,664.2970416666667,1750.3003416666668,20333.83423333333
2022-07-21 10:00:00+00:00,1670.23105,2026.9220833333331,816.1819416666667,1309.0953166666666,1202.2800916666667,2863.0242999999996,956.3214333333334,402.5501916666667,7501.672608333333,678.9858833333334,1817.1027416666666,21244.367641666668
2022-07-21 11:00:00+00:00,1780.52995,2183.17485,905.3305,1385.3919,1307.316085714286,3124.4630214285717,1011.0929357142858,434.95779285714286,8112.298949999999,680.9162142857142,1928.0028285714286,22853.475028571425
2022-07-21 12:00:00+00:00,1864.8501166666667,2269.146416666667,973.9661916666668,1457.5179166666667,1422.4073166666667,3440.4648416666664,1055.921875,467.12409166666663,8706.0755,701.8581666666668,2025.9819166666666,24385.31435
2022-07-21 13:00:00+00:00,1906.626325,2314.1391083333333,1044.4446083333335,1535.5936833333333,1511.2483249999998,3736.2985000000003,1085.5241833333332,502.17515000000003,9197.195249999999,706.1651916666666,2068.2562666666668,25607.666591666664
2022-07-21 14:00:00+00:00,2014.0002000000002,2360.4562333333333,1108.2887333333333,1563.7819666666667,1645.0857416666668,4037.0615833333336,1138.3301583333334,538.4913083333333,9563.8135,706.91735,2114.720408333333,26790.947183333337
2022-07-21 15:00:00+00:00,2101.0711538461537,2420.2762846153846,1172.5981692307691,1563.6163384615384,1747.5037384615387,4314.848153846154,1168.9052769230768,588.8809846153846,9791.875115384615,694.110276923077,2201.0431307692306,27764.72862307692
2022-07-21 16:00:00+00:00,2137.475423529412,2510.3775470588234,1214.5869647058823,1612.5860529411764,1837.2017294117647,4480.245641176471,1164.7537294117647,611.6488647058823,10013.95344117647,702.0542588235294,2241.7021705882353,28526.58582352941
2022-07-21 17:00:00+00:00,2167.08039375,2408.8673625,1173.24149375,1652.19525,1923.747275,4675.13388125,1141.58139375,596.39909375,9847.8773125,721.89663125,2268.3327875,28576.352875000004
2022-07-21 18:00:00+00:00,2200.8255,2387.5586083333333,1085.2034916666667,1673.838825,1956.3122666666668,4790.315691666667,1140.6683666666665,521.766175,9499.829125,723.88315,2284.1959083333336,28264.397108333338
2022-07-21 19:00:00+00:00,2205.7485333333334,2412.3839416666665,1103.7247833333333,1678.1188,2023.2771750000002,4433.776333333333,1166.0345833333333,573.5377916666666,9688.370041666667,716.7799166666667,2353.7483333333334,28355.500233333336
2022-07-21 20:00:00+00:00,2255.6009916666667,2407.7791416666664,1141.9479916666667,1698.5331083333333,2071.9255916666666,4266.334266666667,1201.0120583333335,614.1977,9901.412833333334,713.7889583333332,2314.228725,28586.76136666667
2022-07-21 21:00:00+00:00,2289.704908333333,2470.498075,1191.1782833333334,1712.8785500000001,2111.5457,4437.81995,1220.7191083333335,645.0560333333334,10006.514666666668,721.789075,2327.574875,29135.279225000002
2022-07-21 22:00:00+00:00,2308.327616666667,2530.3455083333333,1210.7575,1727.7456416666666,2131.9134583333334,4520.1279583333335,1227.759775,653.5337000000001,9903.092583333333,736.0601750000001,2307.9660083333333,29257.629924999997
2022-07-21 23:00:00+00:00,2284.58355,2519.7842642857145,1181.6128214285714,1722.1046428571428,2086.3343,4434.617235714286,1224.47975,636.914342857143,9592.05425,726.7921428571428,2253.1920142857143,28662.469314285714
2022-07-22 00:00:00+00:00,2232.452025,2478.0179166666667,1138.1594499999999,1669.1213916666666,1992.1586,4306.155516666667,1195.3899666666666,606.2394916666666,9303.936749999999,726.0589833333333,2223.082858333333,27870.77295
2022-07-22 01:00:00+00:00,2158.3979833333333,2408.989383333333,1093.8652333333332,1619.6269833333333,1893.1350916666668,4127.996408333333,1162.3289166666666,574.831425,9121.355583333334,710.6609416666666,2190.0060416666665,27061.193991666663
2022-07-22 02:00:00+00:00,2003.4779666666666,2231.8489,1031.9723333333334,1512.0490833333333,1730.4923333333334,3824.834375,1080.1815916666667,528.7281333333334,8762.124666666667,683.28435,2071.4177916666667,25460.411525000003
